Air Quality Station EoI Code,Year,NO2,O3,PM10,PM2_5,Altitude,Latitude,Longitude,Station_Type,Station_Area,City,Green_Ratio,Population_Density
IT0863A,2015,26.0,44.75,19.0,11.0,338.0,42.4221,12.1092,Traffic,Urban,Viterbo,0.965927628677488,164.0
IT0863A,2016,26.522,48.667,18.0,10.0,338.0,42.4221,12.1092,Traffic,Urban,Viterbo,0.965927628677488,164.0
IT0863A,2017,26.826,51.125,17.0,10.0,338.0,42.4221,12.1092,Traffic,Urban,Viterbo,0.965927628677488,164.0
IT0863A,2018,21.739,57.75,17.0,11.0,338.0,42.4221,12.1092,Traffic,Urban,Viterbo,0.965927628677488,164.0
IT0863A,2019,22.565,63.25,15.0,10.0,338.0,42.4221,12.1092,Traffic,Urban,Viterbo,0.965927628677488,164.0
IT0863A,2020,13.286,58.458,15.0,8.0,338.0,42.4221,12.1092,Traffic,Urban,Viterbo,0.965927628677488,164.0
IT0863A,2021,18.494,58.192,14.9,8.2,338.0,42.4221,12.1092,Traffic,Urban,Viterbo,0.965927628677488,164.0
IT0863A,2022,19.406,67.489,17.7,9.4,338.0,42.4221,12.1092,Traffic,Urban,Viterbo,0.965927628677488,164.0
IT0863A,2023,17.764,,15.9,8.0,338.0,42.4221,12.1092,Traffic,Urban,Viterbo,0.965927628677488,164.0
IT0863A,2024,17.695,,16.0,8.0,338.0,42.4221,12.1092,Traffic,Urban,Viterbo,0.965927628677488,164.0
IT0867A,2015,21.391,57.625,19.0,12.0,392.0,42.4047,12.8578,Traffic,Urban,Rieti,0.9380390433557919,220.0
IT0867A,2016,18.696,54.125,17.0,11.0,392.0,42.4047,12.8578,Traffic,Urban,Rieti,0.9380390433557919,220.0
IT0867A,2017,19.043,50.292,17.0,11.0,392.0,42.4047,12.8578,Traffic,Urban,Rieti,0.9380390433557919,220.0
IT0867A,2018,18.043,44.0,16.0,10.0,392.0,42.4047,12.8578,Traffic,Urban,Rieti,0.9380390433557919,220.0
IT0867A,2019,13.261,49.125,16.0,9.0,392.0,42.4047,12.8578,Traffic,Urban,Rieti,0.9380390433557919,220.0
IT0867A,2020,8.261,49.708,16.0,9.0,392.0,42.4047,12.8578,Traffic,Urban,Rieti,0.9380390433557919,220.0
IT0867A,2021,13.44,45.692,15.6,9.4,392.0,42.4047,12.8578,Traffic,Urban,Rieti,0.9380390433557919,220.0
IT0867A,2022,10.979,40.284,16.8,9.6,392.0,42.4047,12.8578,Traffic,Urban,Rieti,0.9380390433557919,220.0
IT0867A,2023,13.491,,15.1,6.5,392.0,42.4047,12.8578,Traffic,Urban,Rieti,0.9380390433557919,220.0
IT0867A,2024,13.59,,14.9,6.7,392.0,42.4047,12.8578,Traffic,Urban,Rieti,0.9380390433557919,220.0
IT0871A,2018,13.957,,22.0,15.0,236.0,41.6879,13.2656,Traffic,Urban,Ferentino,0.8996902053121961,245.0
IT0871A,2019,13.217,,22.0,14.0,236.0,41.6879,13.2656,Traffic,Urban,Ferentino,0.8996902053121961,245.0
IT0871A,2020,11.652,,23.0,15.0,236.0,41.6879,13.2656,Traffic,Urban,Ferentino,0.8996902053121961,245.0
IT0871A,2021,10.227,,23.0,15.3,236.0,41.6879,13.2656,Traffic,Urban,Ferentino,0.8996902053121961,245.0
IT0871A,2022,11.788,,24.1,14.7,236.0,41.6879,13.2656,Traffic,Urban,Ferentino,0.8996902053121961,245.0
IT0871A,2023,11.237,,22.9,14.6,236.0,41.6879,13.2656,Traffic,Urban,Ferentino,0.8996902053121961,245.0
IT0871A,2024,20.528,,23.2,12.2,236.0,41.6879,13.2656,Traffic,Urban,Ferentino,0.8996902053121961,245.0
IT0885A,2023,12.57,54.518,18.4,7.7,26.0,42.0916,11.8025,Background,Urban,Civitavecchia,0.8112563461993223,699.0
IT0885A,2024,12.516,51.59,21.1,7.7,26.0,42.0916,11.8025,Background,Urban,Civitavecchia,0.8112563461993223,699.0
IT0887A,2015,26.217,,25.0,14.0,89.0,41.9956,12.7266,Traffic,Suburban,Guidonia Montecelio,0.7223928011142182,1110.0
IT0887A,2016,25.783,,21.0,12.0,89.0,41.9956,12.7266,Traffic,Suburban,Guidonia Montecelio,0.7223928011142182,1110.0
IT0887A,2017,27.0,,21.0,11.0,89.0,41.9956,12.7266,Traffic,Suburban,Guidonia Montecelio,0.7223928011142182,1110.0
IT0887A,2018,27.348,,20.0,11.0,89.0,41.9956,12.7266,Traffic,Suburban,Guidonia Montecelio,0.7223928011142182,1110.0
IT0887A,2019,24.913,,19.0,11.0,89.0,41.9956,12.7266,Traffic,Suburban,Guidonia Montecelio,0.7223928011142182,1110.0
IT0887A,2020,20.913,,20.0,11.0,89.0,41.9956,12.7266,Traffic,Suburban,Guidonia Montecelio,0.7223928011142182,1110.0
IT0887A,2021,20.733,,19.9,10.5,89.0,41.9956,12.7266,Traffic,Suburban,Guidonia Montecelio,0.7223928011142182,1110.0
IT0887A,2022,20.17,,21.4,11.4,89.0,41.9956,12.7266,Traffic,Suburban,Guidonia Montecelio,0.7223928011142182,1110.0
IT0887A,2023,19.419,,18.1,8.9,89.0,41.9956,12.7266,Traffic,Suburban,Guidonia Montecelio,0.7223928011142182,1110.0
IT0887A,2024,17.539,,19.5,8.5,89.0,41.9956,12.7266,Traffic,Suburban,Guidonia Montecelio,0.7223928011142182,1110.0
IT0889A,2019,20.478,,27.0,17.0,220.0,41.725,13.0097,Background,Suburban,Colleferro,0.8028205419034685,753.0
IT0889A,2020,17.478,,26.0,16.0,220.0,41.725,13.0097,Background,Suburban,Colleferro,0.8028205419034685,753.0
IT0889A,2021,18.646,,25.2,14.8,220.0,41.725,13.0097,Background,Suburban,Colleferro,0.8028205419034685,753.0
IT0889A,2022,20.79,,27.3,15.7,220.0,41.725,13.0097,Background,Suburban,Colleferro,0.8028205419034685,753.0
IT0889A,2023,20.148,,27.2,14.9,220.0,41.725,13.0097,Background,Suburban,Colleferro,0.8028205419034685,753.0
IT0889A,2024,18.362,,25.1,13.4,220.0,41.725,13.0097,Background,Suburban,Colleferro,0.8028205419034685,753.0
IT0892A,2015,28.826,32.522,22.0,15.0,43.0,44.4833,11.355,Background,Urban,Bologna,0.5554967636670828,2766.0
IT0892A,2016,26.174,40.522,19.0,12.0,43.0,44.4833,11.355,Background,Urban,Bologna,0.5554967636670828,2766.0
IT0892A,2017,18.957,42.087,19.0,14.0,43.0,44.4833,11.355,Background,Urban,Bologna,0.5554967636670828,2766.0
IT0892A,2018,19.522,45.042,19.0,12.0,43.0,44.4833,11.355,Background,Urban,Bologna,0.5554967636670828,2766.0
IT0892A,2019,17.565,45.417,18.0,10.0,43.0,44.4833,11.355,Background,Urban,Bologna,0.5554967636670828,2766.0
IT0892A,2020,13.167,47.833,17.0,11.0,43.0,44.4833,11.355,Background,Urban,Bologna,0.5554967636670828,2766.0
IT0892A,2021,13.833,43.083,19.0,10.0,43.0,44.4833,11.355,Background,Urban,Bologna,0.5554967636670828,2766.0
IT0892A,2022,15.208,49.833,20.0,10.0,43.0,44.4833,11.355,Background,Urban,Bologna,0.5554967636670828,2766.0
IT0892A,2023,12.042,52.458,18.0,11.0,43.0,44.4833,11.355,Background,Urban,Bologna,0.5554967636670828,2766.0
IT0892A,2024,12.167,44.348,19.0,10.0,43.0,44.4833,11.355,Background,Urban,Bologna,0.5554967636670828,2766.0
IT0898A,2015,50.292,,29.946,16.433,46.0,40.8542,14.2513,Traffic,Urban,Napoli (greater city),0.24795109203678736,24073.0
IT0898A,2016,42.383,,29.893500000000003,18.6295,46.0,40.8542,14.2513,Traffic,Urban,Napoli (greater city),0.24795109203678736,24073.0
IT0898A,2017,43.126,,29.292,16.533,46.0,40.8542,14.2513,Traffic,Urban,Napoli (greater city),0.24795109203678736,24073.0
IT0898A,2018,43.191,,29.35,15.133,46.0,40.8542,14.2513,Traffic,Urban,Napoli (greater city),0.24795109203678736,24073.0
IT0898A,2019,48.759,,26.135,12.748,46.0,40.8542,14.2513,Traffic,Urban,Napoli (greater city),0.24795109203678736,24073.0
IT0898A,2020,38.3,,22.838,13.146,46.0,40.8542,14.2513,Traffic,Urban,Napoli (greater city),0.24795109203678736,24073.0
IT0898A,2021,42.026,,25.55,14.675,46.0,40.8542,14.2513,Traffic,Urban,Napoli (greater city),0.24795109203678736,24073.0
IT0898A,2022,40.204,,24.871,14.654,46.0,40.8542,14.2513,Traffic,Urban,Napoli (greater city),0.24795109203678736,24073.0
IT0898A,2023,39.548,,22.057,11.53,46.0,40.8542,14.2513,Traffic,Urban,Napoli (greater city),0.24795109203678736,24073.0
IT0898A,2024,41.174,,25.108,13.213,46.0,40.8542,14.2513,Traffic,Urban,Napoli (greater city),0.24795109203678736,24073.0
IT0903A,2015,16.0,50.917,22.0,15.0,150.0,44.5161,10.7339,Background,Suburban,Castellarano,0.8658572417906636,263.0
IT0903A,2016,16.0,54.208,21.0,14.0,150.0,44.5161,10.7339,Background,Suburban,Castellarano,0.8658572417906636,263.0
IT0903A,2017,17.792,55.625,24.0,16.0,150.0,44.5161,10.7339,Background,Suburban,Castellarano,0.8658572417906636,263.0
IT0903A,2018,16.292,53.167,22.0,14.0,150.0,44.5161,10.7339,Background,Suburban,Castellarano,0.8658572417906636,263.0
IT0903A,2019,15.348,56.522,20.0,14.0,150.0,44.5161,10.7339,Background,Suburban,Castellarano,0.8658572417906636,263.0
IT0903A,2020,11.458,56.0,20.0,13.0,150.0,44.5161,10.7339,Background,Suburban,Castellarano,0.8658572417906636,263.0
IT0903A,2021,15.565,56.565,22.0,12.0,150.0,44.5161,10.7339,Background,Suburban,Castellarano,0.8658572417906636,263.0
IT0903A,2022,16.167,55.5,24.0,14.0,150.0,44.5161,10.7339,Background,Suburban,Castellarano,0.8658572417906636,263.0
IT0903A,2023,12.542,59.5,21.0,11.0,150.0,44.5161,10.7339,Background,Suburban,Castellarano,0.8658572417906636,263.0
IT0903A,2024,10.708,52.958,19.0,12.0,150.0,44.5161,10.7339,Background,Suburban,Castellarano,0.8658572417906636,263.0
IT0908A,2017,11.806,67.277,10.6,8.7,1225.0,46.4703,10.3725,Background,Urban,Bormio,0.9546535486340686,96.0
IT0908A,2019,9.439,63.493,9.8,8.0,1225.0,46.4703,10.3725,Background,Urban,Bormio,0.9546535486340686,96.0
IT0908A,2020,9.629,55.844,9.8,8.2,1225.0,46.4703,10.3725,Background,Urban,Bormio,0.9546535486340686,96.0
IT0908A,2021,12.0,61.338,9.8,8.3,1225.0,46.4703,10.3725,Background,Urban,Bormio,0.9546535486340686,96.0
IT0908A,2022,9.246,65.631,9.9,8.2,1225.0,46.4703,10.3725,Background,Urban,Bormio,0.9546535486340686,96.0
IT0908A,2023,8.092,61.776,9.6,7.5,1225.0,46.4703,10.3725,Background,Urban,Bormio,0.9546535486340686,96.0
IT0908A,2024,9.217,63.64,9.9,7.8,1225.0,46.4703,10.3725,Background,Urban,Bormio,0.9546535486340686,96.0
IT0912A,2015,25.733,42.295,29.1,17.7,77.0,45.1939,9.1647,Background,Urban,Pavia,0.7358809818393893,1135.0
IT0912A,2016,25.12,46.469,25.3,17.2,77.0,45.1939,9.1647,Background,Urban,Pavia,0.7358809818393893,1135.0
IT0912A,2017,22.533,45.799,25.7,20.0,77.0,45.1939,9.1647,Background,Urban,Pavia,0.7358809818393893,1135.0
IT0912A,2019,23.372,49.237,24.5,18.7,77.0,45.1939,9.1647,Background,Urban,Pavia,0.7358809818393893,1135.0
IT0912A,2020,21.939,51.226,24.9,17.3,77.0,45.1939,9.1647,Background,Urban,Pavia,0.7358809818393893,1135.0
IT0912A,2021,22.649,49.265,23.0,16.6,77.0,45.1939,9.1647,Background,Urban,Pavia,0.7358809818393893,1135.0
IT0912A,2022,21.799,43.657,25.358,15.0,77.0,45.1939,9.1647,Background,Urban,Pavia,0.7358809818393893,1135.0
IT0912A,2023,19.358,54.302,23.896,15.792,77.0,45.1939,9.1647,Background,Urban,Pavia,0.7358809818393893,1135.0
IT0912A,2024,15.92,47.349,22.888,14.108,77.0,45.1939,9.1647,Background,Urban,Pavia,0.7358809818393893,1135.0
IT0934A,2015,23.132,,35.092,19.792,159.0,41.1315,14.7894,Traffic,Urban,Benevento,0.897824142533343,426.0
IT0934A,2016,27.479,,29.710500000000003,18.8185,159.0,41.1315,14.7894,Traffic,Urban,Benevento,0.897824142533343,426.0
IT0934A,2017,31.391,,26.204,17.35,159.0,41.1315,14.7894,Traffic,Urban,Benevento,0.897824142533343,426.0
IT0934A,2018,26.443,,24.917,14.075,159.0,41.1315,14.7894,Traffic,Urban,Benevento,0.897824142533343,426.0
IT0934A,2019,27.904,,22.004,14.509,159.0,41.1315,14.7894,Traffic,Urban,Benevento,0.897824142533343,426.0
IT0934A,2020,18.887,,23.696,15.222,159.0,41.1315,14.7894,Traffic,Urban,Benevento,0.897824142533343,426.0
IT0934A,2021,21.314,,22.054,9.363,159.0,41.1315,14.7894,Traffic,Urban,Benevento,0.897824142533343,426.0
IT0934A,2022,17.483,,23.067,15.196,159.0,41.1315,14.7894,Traffic,Urban,Benevento,0.897824142533343,426.0
IT0934A,2023,19.491,,22.358,13.263,159.0,41.1315,14.7894,Traffic,Urban,Benevento,0.897824142533343,426.0
IT0934A,2024,18.596,,24.257,14.742,159.0,41.1315,14.7894,Traffic,Urban,Benevento,0.897824142533343,426.0
IT0940A,2015,21.043,41.792,24.0,17.0,50.0,44.6908,10.6647,Background,Urban,Reggio nell'Emilia,0.8274053235684719,740.0
IT0940A,2016,22.696,40.5,24.0,15.0,50.0,44.6908,10.6647,Background,Urban,Reggio nell'Emilia,0.8274053235684719,740.0
IT0940A,2017,23.417,41.333,25.0,16.0,50.0,44.6908,10.6647,Background,Urban,Reggio nell'Emilia,0.8274053235684719,740.0
IT0940A,2018,20.625,42.708,26.0,16.0,50.0,44.6908,10.6647,Background,Urban,Reggio nell'Emilia,0.8274053235684719,740.0
IT0940A,2019,19.625,44.792,22.0,14.0,50.0,44.6908,10.6647,Background,Urban,Reggio nell'Emilia,0.8274053235684719,740.0
IT0940A,2020,15.083,45.208,21.0,14.0,50.0,44.6908,10.6647,Background,Urban,Reggio nell'Emilia,0.8274053235684719,740.0
IT0940A,2021,18.435,41.958,21.0,13.0,50.0,44.6908,10.6647,Background,Urban,Reggio nell'Emilia,0.8274053235684719,740.0
IT0940A,2022,18.958,45.25,25.0,14.0,50.0,44.6908,10.6647,Background,Urban,Reggio nell'Emilia,0.8274053235684719,740.0
IT0940A,2023,16.083,48.542,22.0,13.0,50.0,44.6908,10.6647,Background,Urban,Reggio nell'Emilia,0.8274053235684719,740.0
IT0940A,2024,12.833,44.75,20.0,12.0,50.0,44.6908,10.6647,Background,Urban,Reggio nell'Emilia,0.8274053235684719,740.0
IT0945A,2015,28.261,,23.0,14.0,62.0,43.8747,11.1053,Traffic,Urban,Prato,0.6319849449115879,2009.0
IT0945A,2016,28.348,,20.0,12.0,62.0,43.8747,11.1053,Traffic,Urban,Prato,0.6319849449115879,2009.0
IT0945A,2017,27.826,,21.0,13.0,62.0,43.8747,11.1053,Traffic,Urban,Prato,0.6319849449115879,2009.0
IT0945A,2018,24.0,,22.0,13.0,62.0,43.8747,11.1053,Traffic,Urban,Prato,0.6319849449115879,2009.0
IT0945A,2019,26.391,,22.0,12.0,62.0,43.8747,11.1053,Traffic,Urban,Prato,0.6319849449115879,2009.0
IT0945A,2020,22.652,,19.0,11.0,62.0,43.8747,11.1053,Traffic,Urban,Prato,0.6319849449115879,2009.0
IT0945A,2021,19.125,,17.0,10.0,62.0,43.8747,11.1053,Traffic,Urban,Prato,0.6319849449115879,2009.0
IT0945A,2022,20.739,,20.0,11.0,62.0,43.8747,11.1053,Traffic,Urban,Prato,0.6319849449115879,2009.0
IT0945A,2023,17.913,,19.0,9.0,62.0,43.8747,11.1053,Traffic,Urban,Prato,0.6319849449115879,2009.0
IT0945A,2024,16.417,,19.0,10.0,62.0,43.8747,11.1053,Traffic,Urban,Prato,0.6319849449115879,2009.0
IT0950A,2015,14.391,59.652,19.0,12.0,260.0,43.4611,11.8889,Background,Urban,Arezzo,0.943208319109467,252.0
IT0950A,2016,14.364,58.0,15.0,10.0,260.0,43.4611,11.8889,Background,Urban,Arezzo,0.943208319109467,252.0
IT0950A,2017,12.957,53.895,16.0,10.0,260.0,43.4611,11.8889,Background,Urban,Arezzo,0.943208319109467,252.0
IT0950A,2018,12.0,58.304,17.0,11.0,260.0,43.4611,11.8889,Background,Urban,Arezzo,0.943208319109467,252.0
IT0950A,2019,11.522,57.739,16.0,10.0,260.0,43.4611,11.8889,Background,Urban,Arezzo,0.943208319109467,252.0
IT0950A,2020,9.739,51.696,15.0,10.0,260.0,43.4611,11.8889,Background,Urban,Arezzo,0.943208319109467,252.0
IT0950A,2021,9.13,53.957,14.0,9.0,260.0,43.4611,11.8889,Background,Urban,Arezzo,0.943208319109467,252.0
IT0950A,2022,12.348,52.0,18.0,11.0,260.0,43.4611,11.8889,Background,Urban,Arezzo,0.943208319109467,252.0
IT0950A,2023,8.875,49.696,17.0,10.0,260.0,43.4611,11.8889,Background,Urban,Arezzo,0.943208319109467,252.0
IT0950A,2024,9.696,50.087,17.0,10.0,260.0,43.4611,11.8889,Background,Urban,Arezzo,0.943208319109467,252.0
IT0952A,2015,10.783,67.875,21.0,13.0,66.0,41.8895,12.2663,Background,Rural,Roma,0.6714880449041739,2141.0
IT0952A,2016,10.957,64.208,19.0,9.0,66.0,41.8895,12.2663,Background,Rural,Roma,0.6714880449041739,2141.0
IT0952A,2017,9.478,66.25,18.0,10.0,66.0,41.8895,12.2663,Background,Rural,Roma,0.6714880449041739,2141.0
IT0952A,2018,8.435,64.25,18.0,10.0,66.0,41.8895,12.2663,Background,Rural,Roma,0.6714880449041739,2141.0
IT0952A,2019,8.913,58.667,17.0,10.0,66.0,41.8895,12.2663,Background,Rural,Roma,0.6714880449041739,2141.0
IT0952A,2020,7.043,53.792,18.0,9.0,66.0,41.8895,12.2663,Background,Rural,Roma,0.6714880449041739,2141.0
IT0952A,2021,7.357,56.142,19.1,8.9,66.0,41.8895,12.2663,Background,Rural,Roma,0.6714880449041739,2141.0
IT0952A,2022,8.084,59.383,21.0,10.1,66.0,41.8895,12.2663,Background,Rural,Roma,0.6714880449041739,2141.0
IT0952A,2023,6.222,66.292,18.1,8.6,66.0,41.8895,12.2663,Background,Rural,Roma,0.6714880449041739,2141.0
IT0952A,2024,7.319,60.916,18.6,8.3,66.0,41.8895,12.2663,Background,Rural,Roma,0.6714880449041739,2141.0
IT0953A,2015,29.348,48.667,23.0,13.0,50.0,41.9329,12.5069,Background,Urban,Roma,0.6714880449041739,2141.0
IT0953A,2016,38.13,42.625,23.0,12.0,50.0,41.9329,12.5069,Background,Urban,Roma,0.6714880449041739,2141.0
IT0953A,2017,38.609,42.542,24.0,13.0,50.0,41.9329,12.5069,Background,Urban,Roma,0.6714880449041739,2141.0
IT0953A,2018,26.739,39.875,22.0,12.0,50.0,41.9329,12.5069,Background,Urban,Roma,0.6714880449041739,2141.0
IT0953A,2019,25.174,48.458,22.0,11.0,50.0,41.9329,12.5069,Background,Urban,Roma,0.6714880449041739,2141.0
IT0953A,2020,23.217,46.875,20.0,10.0,50.0,41.9329,12.5069,Background,Urban,Roma,0.6714880449041739,2141.0
IT0953A,2021,20.568,35.433,20.3,10.4,50.0,41.9329,12.5069,Background,Urban,Roma,0.6714880449041739,2141.0
IT0953A,2022,23.338,43.087,21.7,10.8,50.0,41.9329,12.5069,Background,Urban,Roma,0.6714880449041739,2141.0
IT0953A,2023,17.994,39.747,19.9,9.8,50.0,41.9329,12.5069,Background,Urban,Roma,0.6714880449041739,2141.0
IT0953A,2024,18.481,50.92,19.9,9.7,50.0,41.9329,12.5069,Background,Urban,Roma,0.6714880449041739,2141.0
IT0956A,2015,37.087,44.625,29.0,16.0,48.0,41.8577,12.5687,Background,Urban,Roma,0.6714880449041739,2141.0
IT0956A,2016,39.391,43.333,27.0,15.0,48.0,41.8577,12.5687,Background,Urban,Roma,0.6714880449041739,2141.0
IT0956A,2017,37.261,50.417,27.0,16.0,48.0,41.8577,12.5687,Background,Urban,Roma,0.6714880449041739,2141.0
IT0956A,2018,36.913,40.542,27.0,15.0,48.0,41.8577,12.5687,Background,Urban,Roma,0.6714880449041739,2141.0
IT0956A,2019,35.13,45.958,25.0,12.0,48.0,41.8577,12.5687,Background,Urban,Roma,0.6714880449041739,2141.0
IT0956A,2020,25.348,50.958,23.0,12.0,48.0,41.8577,12.5687,Background,Urban,Roma,0.6714880449041739,2141.0
IT0956A,2021,25.244,51.125,22.8,11.4,48.0,41.8577,12.5687,Background,Urban,Roma,0.6714880449041739,2141.0
IT0956A,2022,24.781,53.883,23.8,14.4,48.0,41.8577,12.5687,Background,Urban,Roma,0.6714880449041739,2141.0
IT0956A,2023,23.032,48.068,22.5,11.0,48.0,41.8577,12.5687,Background,Urban,Roma,0.6714880449041739,2141.0
IT0956A,2024,24.871,43.278,22.2,12.0,48.0,41.8577,12.5687,Background,Urban,Roma,0.6714880449041739,2141.0
IT0957A,2015,25.87,50.417,25.0,15.0,56.0,41.9295,12.6585,Background,Suburban,Roma,0.6714880449041739,2141.0
IT0957A,2016,25.478,46.625,23.0,13.0,56.0,41.9295,12.6585,Background,Suburban,Roma,0.6714880449041739,2141.0
IT0957A,2017,25.87,48.708,22.0,13.0,56.0,41.9295,12.6585,Background,Suburban,Roma,0.6714880449041739,2141.0
IT0957A,2018,23.174,42.958,20.0,13.0,56.0,41.9295,12.6585,Background,Suburban,Roma,0.6714880449041739,2141.0
IT0957A,2019,22.957,51.208,20.0,12.0,56.0,41.9295,12.6585,Background,Suburban,Roma,0.6714880449041739,2141.0
IT0957A,2020,17.826,53.083,21.0,12.0,56.0,41.9295,12.6585,Background,Suburban,Roma,0.6714880449041739,2141.0
IT0957A,2021,21.004,52.587,20.1,11.5,56.0,41.9295,12.6585,Background,Suburban,Roma,0.6714880449041739,2141.0
IT0957A,2022,19.135,57.545,20.3,11.8,56.0,41.9295,12.6585,Background,Suburban,Roma,0.6714880449041739,2141.0
IT0957A,2023,21.773,54.652,19.5,10.9,56.0,41.9295,12.6585,Background,Suburban,Roma,0.6714880449041739,2141.0
IT0957A,2024,17.583,51.624,19.7,10.8,56.0,41.9295,12.6585,Background,Suburban,Roma,0.6714880449041739,2141.0
IT0963A,2015,29.304,48.652,26.0,19.0,1.0,45.4992,12.2622,Background,Urban,Venezia,0.18730745319593092,601.0
IT0963A,2016,26.739,45.304,21.0,15.0,1.0,45.4992,12.2622,Background,Urban,Venezia,0.18730745319593092,601.0
IT0963A,2017,25.783,46.652,25.0,17.0,1.0,45.4992,12.2622,Background,Urban,Venezia,0.18730745319593092,601.0
IT0963A,2018,22.0,50.391,24.0,18.0,1.0,45.4992,12.2622,Background,Urban,Venezia,0.18730745319593092,601.0
IT0963A,2019,25.478,43.174,23.0,15.0,1.0,45.4992,12.2622,Background,Urban,Venezia,0.18730745319593092,601.0
IT0963A,2020,18.739,51.652,22.0,15.0,1.0,45.4992,12.2622,Background,Urban,Venezia,0.18730745319593092,601.0
IT0963A,2021,20.652,51.739,20.0,14.0,1.0,45.4992,12.2622,Background,Urban,Venezia,0.18730745319593092,601.0
IT0963A,2022,18.261,54.174,23.0,16.0,1.0,45.4992,12.2622,Background,Urban,Venezia,0.18730745319593092,601.0
IT0963A,2023,16.435,51.913,21.0,16.0,1.0,45.4992,12.2622,Background,Urban,Venezia,0.18730745319593092,601.0
IT0963A,2024,16.0,50.391,21.0,15.0,1.0,45.4992,12.2622,Background,Urban,Venezia,0.18730745319593092,601.0
IT0966A,2015,16.848,,22.173,15.067,100.0,46.0661,13.2406,Background,Urban,Udine,0.4743298912697118,1721.0
IT0966A,2016,14.854,,17.2,11.4,100.0,46.0661,13.2406,Background,Urban,Udine,0.4743298912697118,1721.0
IT0966A,2017,16.949,,19.2,13.3,100.0,46.0661,13.2406,Background,Urban,Udine,0.4743298912697118,1721.0
IT0966A,2018,13.133,58.64,18.5,13.8,100.0,46.0661,13.2406,Background,Urban,Udine,0.4743298912697118,1721.0
IT0966A,2019,13.233,50.53,16.2,11.9,100.0,46.0661,13.2406,Background,Urban,Udine,0.4743298912697118,1721.0
IT0966A,2020,10.545,53.056,16.0,11.0,100.0,46.0661,13.2406,Background,Urban,Udine,0.4743298912697118,1721.0
IT0966A,2021,12.228,57.368,14.7,10.3,100.0,46.0661,13.2406,Background,Urban,Udine,0.4743298912697118,1721.0
IT0966A,2022,13.0,58.435,17.0,11.0,100.0,46.0661,13.2406,Background,Urban,Udine,0.4743298912697118,1721.0
IT0966A,2023,12.87,56.261,15.0,10.0,100.0,46.0661,13.2406,Background,Urban,Udine,0.4743298912697118,1721.0
IT0966A,2024,14.174,53.304,15.0,9.0,100.0,46.0661,13.2406,Background,Urban,Udine,0.4743298912697118,1721.0
IT0983A,2015,22.375,54.5,17.0,9.0,581.0,45.7358,7.3242,Background,Urban,Aosta,0.656824913064639,1569.0
IT0983A,2016,22.333,57.273,14.0,9.0,581.0,45.7358,7.3242,Background,Urban,Aosta,0.656824913064639,1569.0
IT0983A,2017,22.958,59.792,18.0,9.0,581.0,45.7358,7.3242,Background,Urban,Aosta,0.656824913064639,1569.0
IT0983A,2018,21.5,55.667,15.0,8.0,581.0,45.7358,7.3242,Background,Urban,Aosta,0.656824913064639,1569.0
IT0983A,2019,20.208,57.667,14.0,9.0,581.0,45.7358,7.3242,Background,Urban,Aosta,0.656824913064639,1569.0
IT0983A,2020,16.958,54.864,14.979,8.917,581.0,45.7358,7.3242,Background,Urban,Aosta,0.656824913064639,1569.0
IT0983A,2021,17.333,58.875,14.0,8.75,581.0,45.7358,7.3242,Background,Urban,Aosta,0.656824913064639,1569.0
IT0983A,2022,16.708,59.833,15.8125,8.478,581.0,45.7358,7.3242,Background,Urban,Aosta,0.656824913064639,1569.0
IT0983A,2023,16.042,57.542,13.958,8.0,581.0,45.7358,7.3242,Background,Urban,Aosta,0.656824913064639,1569.0
IT0983A,2024,13.5,55.522,13.75,7.625,581.0,45.7358,7.3242,Background,Urban,Aosta,0.656824913064639,1569.0
IT0989A,2015,4.174,75.5,13.0,9.0,948.0,42.5726,12.9621,Background,Rural,Leonessa,0.9961530442840413,10.0
IT0989A,2016,3.609,68.167,10.0,8.0,948.0,42.5726,12.9621,Background,Rural,Leonessa,0.9961530442840413,10.0
IT0989A,2017,5.609,73.5,11.0,9.0,948.0,42.5726,12.9621,Background,Rural,Leonessa,0.9961530442840413,10.0
IT0989A,2018,3.87,65.083,11.0,8.0,948.0,42.5726,12.9621,Background,Rural,Leonessa,0.9961530442840413,10.0
IT0989A,2019,3.348,74.0,10.0,7.0,948.0,42.5726,12.9621,Background,Rural,Leonessa,0.9961530442840413,10.0
IT0989A,2020,3.609,71.708,10.0,7.0,948.0,42.5726,12.9621,Background,Rural,Leonessa,0.9961530442840413,10.0
